Country ISO3,Country Name,Indicator Id,Indicator,Subindicator Type,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
LAO,Lao PDR,359,General government gross debt,National Currency,,,,,,,,,,,,,,,,,,,,,,15792.24,18770.01,21320.98,22630.73,23778.67,23825.3,25530.64,26870.36,28393.32,30573.72,30946.8,37624.79,46458.21,57172.98,62204.56,70423.91,80476.63,90915.68,100713.64,117444.75,131500.11,145267.22,159074.81,172431.68,185347.95,197365.6
LAO,Lao PDR,360,Gross domestic product corresponding to fiscal year,National Currency,,,,,,,,,,,1196.36,1467.89,1719.45,1953.15,2258.33,2834.14,3484.96,4399.45,4399.45,9920.03,14132.2,16671.69,19693.98,23650.99,28059.24,32483.36,39704.19,45647.65,51950.01,54789.54,61996.76,71961.76,81609.86,93867.57,106797.29,117251.58,129279.12,140697.75,152414,163369,172753.57,192565.77,211161.58,230115.37,250603.26,273585.1,298488.26
LAO,Lao PDR,362,Volume of imports (% change),Percent change,14.774,20.143,33.229,12.79,11.1,7.51,-9.888,6.243,0.485,28.021,-6.15,3.4,23.5,62.7,30.6,4.4,17.114,-6.043,-14.7,0.268,23.2,6.894,-2.11,1.819,33.636,12.612,20.606,20.257,22.166,8.53,10.499,16.967,22.938,12.344,15.586,-0.197,-19.138,6.501,-0.516,-5.504,-8.903,2.573,3.268,3.347,6.861,6.601,6.615
LAO,Lao PDR,363,Volume of exports (% change),Percent change,-38.309,122.65,72.791,8.355,-5.498,46.863,-8.151,-11.745,28.826,14.879,34.794,17.5,37.3,81.4,24.9,4.3,2.601,-1.416,6.4,1.504,7.193,-17.197,-10.829,-1.57,4.621,14.064,20.741,5.173,15.36,6.9,16.547,27.348,8.019,8.252,27.331,-6.595,23.831,4.983,1.329,13.56,-6.494,-12.208,5.299,4.577,2.657,7.154,8.062
LAO,Lao PDR,2777,General government total expenditure,% of GDP,,,,,,,,,,,,,,,,,,,,,19.891,18.846,16.62,16.039,13.57,15.333,14.718,15.108,16.054,20.103,22.402,20.189,24.719,24.24,24.987,25.782,21.085,21.563,20.907,20.396,18.589,18.982,19.462,19.834,19.756,19.683,19.576
LAO,Lao PDR,2779,General government net lending/borrowing,% of GDP,,,,,,,,,,,,,,,,,,,,,-3.576,-3.683,-2.85,-3.885,-1.81,-2.541,-1.482,-1.123,-1.858,-3.096,-1.469,-1.429,-2.343,-4.031,-3.132,-5.57,-5.06,-5.489,-4.663,-5.013,-6.535,-5.634,-5.304,-4.923,-4.486,-4.145,-3.776
LAO,Lao PDR,2783,General government primary net lending/borrowing,% of GDP,,,,,,,,,,,,,,,,,,,,,-3.238,-3.4,-2.457,-3.419,-1.091,-1.735,-0.931,-0.615,-1.412,-2.716,-1.021,-0.892,-1.661,-3.154,-2.414,-4.806,-4.164,-4.568,-3.538,-3.687,-4.122,-3.606,-3.083,-2.591,-2.012,-1.667,-1.446
LAO,Lao PDR,2787,General government gross debt,% of GDP,,,,,,,,,,,,,,,,,,,,,,94.725,95.308,90.148,80.653,73.203,60.007,55.93,51.723,51.823,49.315,43.005,46.103,49.493,53.534,53.052,54.474,57.198,59.65,61.648,67.984,68.288,68.794,69.128,68.807,67.748,66.122
LAO,Lao PDR,3092,"Inflation, average consumer prices",Percent change,188.816,33.7,70.381,62.511,27.175,114.698,35.002,6.112,14.8,59.7,-26.317,13.439,9.847,5.65,7.67,19.075,19.147,19.544,90.141,128.409,8.369,7.809,10.633,15.489,10.467,7.167,6.546,4.759,7.628,0.034,5.984,7.581,4.259,6.371,4.129,1.278,1.763,0.66,2.039,3.324,5.071,4.9,3.7,3.1,3.1,3.1,3.1
LBN,Lebanon,346,Gross national savings (% of GDP),% of GDP,14.645,-1.286,65.145,-11.021,-13.824,-6.179,-2.138,-2.218,-5.597,26.004,18.015,19.555,36.307,23.301,26.602,23.632,20.316,-3.386,4.124,6.009,5.773,5.938,8.593,7.056,9.665,8.878,6.677,11.514,5.548,4.891,2.303,0.127,-5.003,-4.794,-6.263,-0.315,-1.38,-4.765,-9.365,-7.485,-6.08,,,,,,
LBN,Lebanon,347,"Inflation, average consumer prices",Index,0.053,0.064,0.075,0.081,0.095,0.161,0.314,1.846,4.708,8.106,13.692,20.553,41.075,51.236,55.455,61.157,66.587,71.746,75.01,75.191,74.923,74.648,75.961,76.925,78.211,77.095,80.25,83.506,92.439,93.167,96.878,101.694,108.387,113.613,115.657,111.381,110.472,115.417,120.67,124.164,233.646,,,,,,
LBN,Lebanon,352,Population (WEO),Value,2.589,2.594,2.606,2.622,2.638,2.652,2.661,2.668,2.685,2.726,2.803,2.922,3.076,3.246,3.403,3.528,3.611,3.658,3.694,3.748,3.843,3.991,4.182,4.388,4.569,4.699,4.76,4.767,4.765,4.813,4.953,5.202,5.538,5.913,6.261,6.533,6.714,6.819,6.859,6.856,6.825,,,,,,
LBN,Lebanon,354,General government total expenditure,National Currency,,,,,,,,,,,778.3,1450.88,3385.17,2982.4,7144.56,5532.09,8779.86,9696.96,8970.18,9209.27,10991.88,10187.39,10444.81,10699.55,10621.58,10183.19,11995.81,13171.95,15067.54,17122.84,16894.32,17347.14,20058.56,20434.52,20905.32,20065.76,21808,24438.62,26753.6,24986.02,20816.21,,,,,,
LBN,Lebanon,355,General government net lending/borrowing,National Currency,,,,,,,,,,,-587.2,-794.977,-2247.07,-930.399,-4396.28,-2426.42,-5175.29,-5871.41,-4466.65,-4329,-6143.07,-5502.56,-4596.95,-4102.85,-3136.31,-2778.19,-3509.94,-4090.16,-4326.54,-4321.32,-4326.92,-3578.27,-5596.69,-6235.46,-4507.46,-5633,-6850,-6918,-9352,-8312,-9467.01,,,,,,
LBN,Lebanon,356,General government structural balance,National Currency,,,,,,,,,,,,,,,,,,,,,,,,,,-4879.45,-6713.17,-6925.92,-7091.84,-7653.56,-6789.33,-7181.88,-9443.58,-9957.47,-9478.92,-9494.2,-11318.09,-10541.72,-13966.66,-12753.71,-9666.69,,,,,,
LBN,Lebanon,357,General government primary net lending/borrowing,National Currency,,,,,,,,,,,-373.7,-589.477,-1728.49,-146.699,-2908.58,-551.22,-2522.29,-2389.31,-1114.73,-704.201,-1945.66,-1190.98,115.339,771.15,785.686,631.813,871.058,640.842,652.464,1477.68,1577.68,2086.73,-131.692,-515.457,1806.8,1088.76,335,604.808,-1195.96,-244.209,-5409.21,,,,,,
LBN,Lebanon,358,General government net debt,National Currency,,,,,,,,,,,,,,,,,,,,,37240.59,42171.38,44797.94,49503.19,52339,55323.5,59211.64,61200.18,65704.2,69990,73930.96,77496.77,82094,89111,94268,101165,108482,115432,124784,133976,143443.01,,,,,,
LBN,Lebanon,359,General government gross debt,National Currency,,,,,,,,,,,,,,,,,,,,,37989.09,42680.58,46320.63,50321.89,54082,57984.5,60850.92,63364.15,70888,77112,79298,80887,86959,95692,100345,106008,112890,119898,128347,138150,147617.01,,,,,,
LBN,Lebanon,360,Gross domestic product corresponding to fiscal year,National Currency,13.809,16.571,12.427,16.347,27.787,58.521,106.624,730.657,1337.54,1331.62,1946.14,4075.74,9369.66,12942.93,15096.6,17782.14,20139.33,23908.95,25855.09,25886.65,25646.96,26162.84,28388.12,29365.63,31887.81,32407.24,33199.24,37427.24,43896.77,53364.87,57954.19,60190.14,66384.26,70715.82,72562.74,75283.61,77191.72,80109.51,82854.12,79252.11,95629.18,,,,,,
LBN,Lebanon,362,Volume of imports (% change),Percent change,22.499,0.875,-4.706,13.885,-21.835,-35.191,-3.881,-3.662,3.321,0.181,1.576,2.263,2.487,2.771,0.855,6.441,-7.967,4.753,0.03,-10.009,-2.314,20.72,-9.776,2.261,17.963,-6.007,-5.94,18.256,22.338,5.681,0.587,1.383,9.463,3.077,-1.854,-3.203,6.248,-0.741,-2.025,-2.238,-44.123,,,,,,
LBN,Lebanon,363,Volume of exports (% change),Percent change,4.318,14.318,-3.238,-24.475,-21.586,-21.787,81.347,20.549,-17.184,15.889,0.525,0.61,0.643,0.653,-11.725,0.161,-10.149,-24.586,-3.102,3.27,2.888,26.903,60.677,30.129,12.04,1.631,9.571,15.194,13.498,-7.807,-7.475,0.05,2.698,-3.856,-8.442,-3.354,-0.299,0.136,-7.784,24.283,-19.418,,,,,,
LBN,Lebanon,2777,General government total expenditure,% of GDP,,,,,,,,,,,39.992,35.598,36.129,23.043,47.326,31.11,43.596,40.558,34.694,35.575,42.858,38.938,36.793,36.436,33.309,31.423,36.133,35.193,34.325,32.086,29.151,28.821,30.216,28.897,28.81,26.654,28.252,30.507,32.29,31.527,21.768,,,,,,
LBN,Lebanon,2779,General government net lending/borrowing,% of GDP,,,,,,,,,,,-30.173,-19.505,-23.982,-7.188,-29.121,-13.645,-25.697,-24.557,-17.276,-16.723,-23.952,-21.032,-16.193,-13.972,-9.835,-8.573,-10.572,-10.928,-9.856,-8.098,-7.466,-5.945,-8.431,-8.818,-6.212,-7.482,-8.874,-8.636,-11.287,-10.488,-9.9,,,,,,
LBN,Lebanon,2781,General government structural balance,% of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,-16.196,-19.243,-17.311,-15.555,-14.915,-11.997,-11.743,-14.536,-14.681,-13.588,-13.323,-15.449,-13.628,-16.289,-12.617,-7.699,,,,,,
LBN,Lebanon,2783,General government primary net lending/borrowing,% of GDP,,,,,,,,,,,-19.202,-14.463,-18.448,-1.133,-19.266,-3.1,-12.524,-9.993,-4.311,-2.72,-7.586,-4.552,0.406,2.626,2.464,1.95,2.624,1.712,1.486,2.769,2.722,3.467,-0.198,-0.729,2.49,1.446,0.434,0.755,-1.443,-0.308,-5.656,,,,,,
LBN,Lebanon,2785,General government net debt,% of GDP,,,,,,,,,,,,,,,,,,,,,145.205,161.188,157.805,168.575,164.135,170.713,178.352,163.518,149.679,131.154,127.568,128.753,123.665,126.013,129.912,134.379,140.536,144.093,150.607,169.05,149.999,,,,,,
LBN,Lebanon,2787,General government gross debt,% of GDP,,,,,,,,,,,,,,,,,,,,,148.123,163.134,163.169,171.363,169.601,178.925,183.29,169.3,161.488,144.5,136.829,134.386,130.993,135.319,138.287,140.812,146.246,149.668,154.907,174.317,154.364,,,,,,
LBN,Lebanon,3092,"Inflation, average consumer prices",Percent change,23.9,19.3,18.6,7.2,17.6,69.4,95.4,487.2,155,72.2,68.9,50.115,99.847,24.737,8.235,10.282,8.879,7.748,4.549,0.241,-0.356,-0.367,1.759,1.268,1.672,-1.426,4.092,4.058,10.698,0.787,3.983,4.971,6.581,4.821,1.799,-3.696,-0.816,4.476,4.551,2.895,88.176,,,,,,
LBR,Liberia,347,"Inflation, average consumer prices",Index,,,,,,,,,,,,,,,,,,,93.121,94.967,100,112.149,128.03,141.256,146.277,156.436,171.319,190.834,224.212,240.864,258.426,280.358,299.511,322.208,353.972,381.375,415.104,466.72,576.618,732.129,856.247,949.235,1093.34,1148.35,1202.64,1253.47,1303.61
LBR,Liberia,352,Population (WEO),Value,,,,,,,,,,,,,,,,,,,2.346,2.515,2.653,2.751,2.817,2.866,2.921,2.999,3.105,3.231,3.369,3.505,3.631,3.743,3.845,3.942,4.038,4.138,4.243,4.352,4.463,4.578,4.694,4.812,4.932,5.054,5.179,5.306,5.436
LBR,Liberia,354,General government total expenditure,National Currency,,,,,,,,,,,,,,,,,,,,,0.131,0.113,0.125,0.07,0.109,0.121,0.123,0.232,0.362,0.419,0.496,0.704,0.822,1.01,1.014,1.146,1.163,1.085,1.042,1.031,0.992,1.041,1.078,1.098,1.144,1.238,1.295
LBR,Liberia,355,General government net lending/borrowing,National Currency,,,,,,,,,,,,,,,,,,,,,-0.001,-0.009,-0.015,0.003,-0.005,-0.005,0.049,0.033,-0.045,-0.024,0.023,-0.104,-0.076,-0.182,-0.098,-0.139,-0.123,-0.157,-0.167,-0.142,-0.084,-0.08,-0.075,-0.056,-0.064,-0.089,-0.112
LBR,Liberia,357,General government primary net lending/borrowing,National Currency,,,,,,,,,,,,,,,,,,,,,0.006,-0.003,-0.007,0.011,-0.002,-0.003,0.05,0.038,-0.034,-0.011,0.034,-0.096,-0.076,-0.167,-0.09,-0.13,-0.113,-0.143,-0.139,-0.108,-0.055,-0.055,-0.05,-0.03,-0.038,-0.063,-0.081
LBR,Liberia,358,General government net debt,National Currency,,,,,,,,,,,,,,,,,,,,,5.024,5.144,5.264,5.385,5.498,5.616,5.689,5.242,3.871,2.259,0.387,0.466,0.475,0.556,0.651,0.689,0.873,1.1,1.242,1.686,1.854,1.818,1.91,1.974,2.034,2.106,2.283
LBR,Liberia,359,General government gross debt,National Currency,,,,,,,,,,,,,,,,,,,,,3.988,4.137,4.288,4.44,4.607,4.776,4.944,5.003,3.693,2.185,0.475,0.502,0.518,0.593,0.737,0.815,0.928,1.122,1.296,1.697,1.874,1.92,2.012,2.075,2.128,2.2,2.345
LBR,Liberia,360,Gross domestic product corresponding to fiscal year,National Currency,,,,,,,,,,,,,,,,,,,,,0.902,0.942,0.98,0.784,0.898,1.036,1.161,1.445,1.662,1.751,1.982,2.363,2.678,3.009,3.09,3.088,3.258,3.335,3.264,3.064,3.033,3.37,3.693,3.863,4.144,4.449,4.784
LBR,Liberia,362,Volume of imports (% change),Percent change,,,,,,,,,,,,,,,,,,,-95.692,1453.34,-0.231,5.468,5.971,-13.754,135.121,-18.37,40.613,-6.577,29.13,-13.899,-18.348,63.066,34.22,-7.661,67.808,15.827,-14.622,-27.871,-7.579,-12.066,4.774,-0.334,1.442,-0.223,3.079,2.986,3.339
LBR,Liberia,363,Volume of exports (% change),Percent change,,,,,,,,,,,,,,,,,,,47.742,44.429,91.628,46.955,5.462,-53.062,-20.005,5.655,-12.894,16.329,7.393,-15.774,-21.905,14.873,35.759,118.88,2.138,-8.495,-9.127,8.042,66.922,2.282,4.32,14.91,2.409,1.271,2.4,2.685,3.076
LBR,Liberia,2777,General government total expenditure,% of GDP,,,,,,,,,,,,,,,,,,,,,14.524,12.044,12.717,8.968,12.109,11.671,10.631,16.03,21.752,23.92,25.03,29.807,30.71,33.555,32.816,37.101,35.696,32.525,31.924,33.64,32.687,30.874,29.188,28.419,27.603,27.825,27.08
LBR,Liberia,2779,General government net lending/borrowing,% of GDP,,,,,,,,,,,,,,,,,,,,,-0.081,-0.938,-1.572,0.356,-0.555,-0.505,4.225,2.274,-2.698,-1.398,1.162,-4.386,-2.854,-6.051,-3.163,-4.507,-3.762,-4.719,-5.114,-4.622,-2.769,-2.387,-2.039,-1.437,-1.55,-2.005,-2.331
LBR,Liberia,2783,General government primary net lending/borrowing,% of GDP,,,,,,,,,,,,,,,,,,,,,0.703,-0.337,-0.762,1.39,-0.214,-0.31,4.321,2.612,-2.016,-0.639,1.732,-4.075,-2.832,-5.563,-2.922,-4.198,-3.475,-4.286,-4.272,-3.538,-1.818,-1.624,-1.365,-0.785,-0.929,-1.405,-1.692
LBR,Liberia,2785,General government net debt,% of GDP,,,,,,,,,,,,,,,,,,,,,556.818,546.083,537.393,687.111,612.295,542.286,489.956,362.863,232.825,128.986,19.51,19.727,17.718,18.469,21.058,22.303,26.8,32.978,38.061,55.037,61.115,53.937,51.724,51.094,49.083,47.341,47.721
LBR,Liberia,2787,General government gross debt,% of GDP,,,,,,,,,,,,,,,,,,,,,441.956,439.208,437.74,566.623,513.07,461.196,425.786,346.333,222.149,124.781,23.979,21.263,19.36,19.713,23.852,26.39,28.474,33.659,39.705,55.376,61.767,56.955,54.477,53.726,51.339,49.443,49.015
LBR,Liberia,3092,"Inflation, average consumer prices",Percent change,,,,,,,,,,,,,,,,,,,,1.982,5.3,12.149,14.16,10.33,3.555,6.945,9.514,11.391,17.49,7.427,7.291,8.487,6.832,7.578,9.858,7.742,8.844,12.435,23.547,26.969,16.953,10.86,15.181,5.032,4.727,4.227,4
LBY,Libya,345,Total investment (% of GDP),% of GDP,27.01,34.861,29.594,29.409,26.942,19.057,23.55,15.855,19.597,23.239,23.033,20.539,17.452,20.826,20.877,7.942,12.536,2.321,2.846,2.062,2.062,53.874,63.496,51.246,45.774,41.614,37.516,59.917,84.587,114.192,105.34,84.553,78.567,118.722,268.782,361.493,346.726,233.715,179.291,192.529,363.411,117.046,113.132,109.374,109.551,106.832,104.951
LBY,Libya,347,"Inflation, average consumer prices",Index,34.644,39.215,44.628,49.319,55.454,60.506,62.551,65.318,67.363,70.37,70.877,79.17,86.652,93.128,103.066,111.664,116.126,120.291,124.765,127.977,124.256,113.273,102.101,100,101.252,103.943,105.466,112.017,123.667,126.695,129.808,150.45,159.585,163.725,167.708,192.609,,305.853,302.196,315.984,386.308,456.776,521.791,575.125,621.192,659.55,686.166
LBY,Libya,352,Population (WEO),Value,2.988,3.126,3.273,3.411,3.558,3.539,3.676,3.834,4.325,4.522,4.26,4.36,4.46,4.56,4.65,4.75,4.84,4.92,5.01,5.09,5.18,5.26,5.34,5.42,5.51,5.59,5.69,5.78,5.88,5.96,6.041,5.923,6.283,6.266,6.259,6.322,6.385,6.448,6.513,6.578,6.644,6.71,6.777,6.845,6.913,6.982,7.052
LBY,Libya,354,General government total expenditure,National Currency,,,,,,,,,,,2.684,2.698,2.675,3.083,3.109,3.23,4.096,4.937,4.749,4.642,5.415,7.877,10.973,14.475,18.245,17.994,22.493,28.727,43.534,45.947,50.552,23.366,45.978,58.133,44.178,43.264,37.36,40.127,49.274,52.4,49.84,71.442,73.207,73.851,74.743,75.758,76.88
LBY,Libya,355,General government net lending/borrowing,National Currency,,,,,,,,,,,0.3,0.826,0.011,-0.589,-0.291,0.443,1.507,-0.303,-0.341,0.98,2.759,0.014,1.877,2.139,5.027,19.419,22.964,24.364,29.364,-4.162,10.952,-6.752,28.735,-3.371,-22.783,-31.101,-29.185,-18.192,-13.364,-13.241,-31.096,0.27,-0.154,1.622,-0.649,1.329,3.685
LBY,Libya,357,General government primary net lending/borrowing,National Currency,,,,,,,,,,,0.416,0.942,0.127,-0.473,-0.175,0.559,1.63,-0.18,-0.218,1.103,2.759,0.089,1.877,2.139,5.027,19.419,22.964,24.364,29.364,-4.162,10.952,-6.752,28.735,-3.371,-22.783,-31.101,-29.185,-18.192,-13.364,-13.241,-31.096,0.27,-0.154,1.622,-0.649,1.329,3.685
LBY,Libya,360,Gross domestic product corresponding to fiscal year,National Currency,11.529,9.96,9.93,9.463,8.861,8.716,7.556,6.621,7.169,7.966,8.672,9.515,10.107,9.886,10.559,11.314,12.904,13.938,14.005,16.686,19.602,20.64,26.012,33.618,43.059,61.932,72.198,85.246,90.345,63.689,87.375,39.171,100.627,65.994,30.871,23.778,25.786,41.855,57.401,55.184,30.197,107.712,114.965,123.113,127.495,135.74,143.566
LBY,Libya,362,Volume of imports (% change),Percent change,6.595,47.849,-21.612,-14.352,-1.564,-31.403,-30.467,0.8,0.942,14.592,9.3,6.308,-9.729,22.511,-21.666,-14.459,14.136,9.248,-28.118,0.638,-9.767,20.887,50.706,18.429,-10.331,13.714,0.097,24.019,7.722,20.566,8.232,,135.825,32.341,-8.43,-34.529,-44.351,-4.974,55.613,-0.785,-59.178,76.263,3.985,0.88,1.208,1.358,1.481
LBY,Libya,363,Volume of exports (% change),Percent change,-15.913,-32.025,0.614,-1.729,,-3.383,16.73,-26.272,20.77,20.199,19.981,-19.156,-6.95,-6.959,-6.433,-2.667,-16.483,3.815,-8.031,2.811,3.223,-5.043,-17.46,16.457,59.628,9.104,9.179,3.44,-6.528,-7.437,-0.677,-68.933,217.17,-23.911,-54.737,4.47,3.934,72.205,34.68,-12.987,-81.067,287.933,-0.476,1.795,-1.444,3.649,3.96
LBY,Libya,2777,General government total expenditure,% of GDP,,,,,,,,,,,30.956,28.355,26.47,31.185,29.444,28.547,31.745,35.424,33.911,27.821,27.627,38.164,42.185,43.057,42.372,29.055,31.155,33.699,48.186,72.143,57.857,59.651,45.692,88.088,143.105,181.949,144.883,95.871,85.843,94.954,165.047,66.327,63.677,59.987,58.624,55.811,53.551
LBY,Libya,2779,General government net lending/borrowing,% of GDP,,,,,,,,,,,3.463,8.683,0.11,-5.959,-2.753,3.919,11.682,-2.172,-2.438,5.875,14.077,0.069,7.215,6.363,11.675,31.355,31.807,28.581,32.502,-6.534,12.534,-17.237,28.556,-5.108,-73.801,-130.796,-113.18,-43.464,-23.281,-23.995,-102.976,0.251,-0.134,1.318,-0.509,0.979,2.567
LBY,Libya,2783,General government primary net lending/borrowing,% of GDP,,,,,,,,,,,4.8,9.902,1.258,-4.785,-1.654,4.944,12.633,-1.291,-1.56,6.612,14.077,0.432,7.215,6.363,11.675,31.355,31.807,28.581,32.502,-6.534,12.534,-17.237,28.556,-5.108,-73.801,-130.796,-113.18,-43.464,-23.281,-23.995,-102.976,0.251,-0.134,1.318,-0.509,0.979,2.567
LBY,Libya,3092,"Inflation, average consumer prices",Percent change,14.286,13.194,13.804,10.512,12.439,9.111,3.38,4.423,3.131,4.464,0.721,11.7,9.45,7.474,10.671,8.342,3.996,3.586,3.719,2.574,-2.907,-8.839,-9.863,-2.057,1.252,2.658,1.465,6.211,10.401,2.448,2.458,15.902,6.072,2.594,2.433,14.848,24.013,28.047,-1.196,4.563,22.256,18.241,14.233,10.221,8.01,6.175,4.036
LCA,St. Lucia,345,Total investment (% of GDP),% of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.203,18.124,20.459,21.559,21.254,21.348,23.882,25.153,24.931,23.62,21.385,20.582,20.597
LCA,St. Lucia,346,Gross national savings (% of GDP),% of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.723,18.136,13.94,20.594,23.423,26.152,7.589,5.4,18.086,20.92,23.214,22.462,22.309
LCA,St. Lucia,347,"Inflation, average consumer prices",Index,39.645,45.641,47.747,48.45,49.443,49.691,50.772,54.345,54.796,57.204,59.682,62.987,66.553,67.069,68.856,72.892,73.566,73.562,75.918,77.751,81.52,85.819,85.599,86.485,87.748,91.179,94.429,97.095,102.483,102.323,105.648,108.574,113.11,114.775,118.813,117.644,114.022,114.141,116.865,117.491,115.432,118.215,120.626,123.039,125.499,128.009,130.569
LCA,St. Lucia,352,Population (WEO),Value,0.116,0.118,0.12,0.121,0.123,0.125,0.127,0.129,0.13,0.133,0.134,0.136,0.138,0.139,0.142,0.145,0.147,0.15,0.152,0.154,0.156,0.158,0.159,0.161,0.162,0.164,0.166,0.168,0.17,0.165,0.166,0.167,0.169,0.171,0.173,0.174,0.176,0.177,0.179,0.18,0.181,0.182,0.183,0.184,0.186,0.187,0.188
LCA,St. Lucia,354,General government total expenditure,National Currency,,,,,,0.164,0.199,0.209,0.218,0.262,0.262,0.305,0.334,0.402,0.367,0.395,0.403,0.423,0.445,0.521,0.521,0.532,0.572,0.611,0.658,0.797,0.846,0.811,0.857,0.928,1.041,1.143,1.208,1.14,1.114,1.157,1.161,1.257,1.293,1.428,1.394,1.376,1.443,1.422,1.455,1.475,1.49
LCA,St. Lucia,355,General government net lending/borrowing,National Currency,,,,,,-0.012,-0.015,0.006,0.024,0.012,0.005,-0.007,-0.012,-0.005,,-0.003,-0.012,-0.024,0.053,0.04,-0.029,-0.074,-0.075,-0.086,-0.076,-0.189,-0.173,-0.058,-0.028,-0.101,-0.167,-0.228,-0.329,-0.217,-0.146,-0.115,-0.069,-0.12,-0.058,-0.198,-0.448,-0.318,-0.256,-0.199,-0.158,-0.131,-0.102
LCA,St. Lucia,357,General government primary net lending/borrowing,National Currency,,,,,,-0.003,-0.006,0.018,0.034,0.022,0.013,0.001,-0.002,0.006,0.01,0.009,0.002,-0.008,0.075,0.064,0.005,-0.035,-0.035,-0.031,-0.009,-0.108,-0.095,0.026,0.061,-0.011,-0.065,-0.122,-0.206,-0.077,0.003,0.041,0.089,0.042,0.108,-0.027,-0.282,-0.143,-0.069,-0.004,0.051,0.087,0.124
LCA,St. Lucia,359,General government gross debt,National Currency,,,,,,,,,,,0.266,0.327,0.404,0.424,0.457,0.471,0.512,0.592,0.697,0.718,0.817,0.917,1.185,1.215,1.427,1.59,1.662,1.763,1.798,1.927,2.121,2.338,2.622,2.782,2.946,2.98,3.091,3.258,3.368,3.514,3.911,4.406,4.838,5.218,5.416,5.588,5.738
LCA,St. Lucia,360,Gross domestic product corresponding to fiscal year,National Currency,0.465,0.506,0.493,0.556,0.686,0.791,0.925,1.031,1.177,1.352,1.559,1.666,1.794,1.834,1.924,2.039,2.102,2.184,2.355,2.451,2.446,2.371,2.444,2.67,2.873,3.098,3.47,3.676,3.857,3.842,4.075,4.277,4.374,4.556,4.775,4.92,5.127,5.443,5.616,5.731,4.633,4.983,5.526,5.807,6.056,6.284,6.502
LCA,St. Lucia,362,Volume of imports (% change),Percent change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.871,21.066,-5.708,-5.465,-6.059,-21.343,-5.065,35.637,4.291,3.68,3.507,2.622
LCA,St. Lucia,363,Volume of exports (% change),Percent change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.66,-18.657,-0.469,-27.314,-8.696,-29.772,17.42,26.932,15.255,7.368,2.36,2.434
LCA,St. Lucia,2777,General government total expenditure,% of GDP,,,,,,20.751,21.475,20.267,18.524,19.368,16.792,18.285,18.623,21.935,19.071,19.359,19.167,19.381,18.905,21.256,21.299,22.429,23.417,22.888,22.899,25.737,24.376,22.071,22.207,24.146,25.552,26.72,27.618,25.012,23.327,23.51,22.654,23.087,23.029,24.92,30.095,27.607,26.12,24.492,24.024,23.473,22.919
LCA,St. Lucia,2779,General government net lending/borrowing,% of GDP,,,,,,-1.523,-1.637,0.571,2.055,0.908,0.293,-0.427,-0.672,-0.258,-0.018,-0.135,-0.583,-1.121,2.258,1.642,-1.192,-3.127,-3.08,-3.227,-2.631,-6.112,-4.998,-1.584,-0.716,-2.623,-4.093,-5.324,-7.517,-4.762,-3.049,-2.334,-1.353,-2.208,-1.033,-3.453,-9.679,-6.392,-4.626,-3.427,-2.604,-2.081,-1.573
LCA,St. Lucia,2783,General government primary net lending/borrowing,% of GDP,,,,,,-0.338,-0.642,1.74,2.931,1.651,0.849,0.066,-0.11,0.326,0.515,0.463,0.091,-0.386,3.169,2.605,0.192,-1.474,-1.423,-1.176,-0.304,-3.494,-2.729,0.715,1.573,-0.299,-1.589,-2.849,-4.703,-1.688,0.063,0.836,1.742,0.775,1.919,-0.474,-6.086,-2.865,-1.246,-0.061,0.834,1.387,1.914
LCA,St. Lucia,2787,General government gross debt,% of GDP,,,,,,,,,,,17.034,19.622,22.52,23.099,23.769,23.108,24.351,27.1,29.598,29.309,33.391,38.691,48.504,45.49,49.645,51.326,47.883,47.956,46.608,50.154,52.059,54.665,59.943,61.061,61.694,60.567,60.285,59.869,59.979,61.321,84.408,88.411,87.554,89.855,89.427,88.93,88.247
